,time,size,src,dst,protocol
2224,1541358730.5540802,52,52.94.232.195,192.168.86.40,6
2225,1541358730.5537772,40,52.94.227.146,192.168.86.40,6
2226,1541358730.5534608,40,52.94.227.146,192.168.86.40,6
2227,1541358730.5531774,60,192.168.86.40,52.94.232.195,6
2228,1541358730.552834,78,192.168.86.40,52.94.227.146,6
2229,1541358730.552538,122,192.168.86.40,52.94.227.146,6
2230,1541358730.5522797,40,192.168.86.40,52.94.227.146,6
2231,1541358730.551977,699,52.94.227.146,192.168.86.40,6
2232,1541358730.551665,158,192.168.86.40,52.94.227.146,6
2233,1541358730.5513663,420,52.94.227.146,192.168.86.40,6
2234,1541358730.5510807,40,52.94.227.146,192.168.86.40,6
2235,1541358730.5507793,158,192.168.86.40,52.94.227.146,6
2236,1541358730.550451,40,52.94.227.146,192.168.86.40,6
2237,1541358730.550154,158,192.168.86.40,52.94.227.146,6
2238,1541358730.5498483,158,192.168.86.40,52.94.227.146,6
2239,1541358730.5494704,40,52.94.227.146,192.168.86.40,6
2240,1541358730.5491588,158,192.168.86.40,52.94.227.146,6
2241,1541358730.5488784,40,52.94.227.146,192.168.86.40,6
2242,1541358730.548596,40,52.94.227.146,192.168.86.40,6
2243,1541358730.548292,158,192.168.86.40,52.94.227.146,6
2244,1541358730.5479844,158,192.168.86.40,52.94.227.146,6
2245,1541358730.5476842,40,52.94.227.146,192.168.86.40,6
2246,1541358730.5473847,158,192.168.86.40,52.94.227.146,6
2247,1541358730.5471087,40,52.94.227.146,192.168.86.40,6
2248,1541358730.5468307,40,52.94.227.146,192.168.86.40,6
2249,1541358730.5465214,158,192.168.86.40,52.94.227.146,6
2250,1541358730.5462382,40,52.94.227.146,192.168.86.40,6
2251,1541358730.5459132,158,192.168.86.40,52.94.227.146,6
2252,1541358730.5456057,40,52.94.227.146,192.168.86.40,6
2253,1541358730.5452392,158,192.168.86.40,52.94.227.146,6
2254,1541358730.5449216,158,192.168.86.40,52.94.227.146,6
2255,1541358730.5446243,40,52.94.227.146,192.168.86.40,6
2256,1541358730.544252,158,192.168.86.40,52.94.227.146,6
2257,1541358730.5439703,40,52.94.227.146,192.168.86.40,6
2258,1541358730.5436869,40,52.94.227.146,192.168.86.40,6
2259,1541358730.5433855,158,192.168.86.40,52.94.227.146,6
2260,1541358730.543085,158,192.168.86.40,52.94.227.146,6
2261,1541358730.5428042,40,52.94.227.146,192.168.86.40,6
2262,1541358730.5424979,158,192.168.86.40,52.94.227.146,6
2263,1541358730.5422084,40,52.94.227.146,192.168.86.40,6
2264,1541358730.541909,40,52.94.227.146,192.168.86.40,6
2265,1541358730.5416107,158,192.168.86.40,52.94.227.146,6
2266,1541358730.5413327,40,52.94.227.146,192.168.86.40,6
2267,1541358730.5410283,158,192.168.86.40,52.94.227.146,6
2268,1541358730.540714,158,192.168.86.40,52.94.227.146,6
2269,1541358730.5403645,40,52.94.227.146,192.168.86.40,6
2270,1541358730.5400627,158,192.168.86.40,52.94.227.146,6
2271,1541358730.5397801,40,52.94.227.146,192.168.86.40,6
2272,1541358730.5394607,158,192.168.86.40,52.94.227.146,6
2273,1541358730.5391262,40,52.94.227.146,192.168.86.40,6
2274,1541358730.5388522,40,52.94.227.146,192.168.86.40,6
2275,1541358730.5385547,158,192.168.86.40,52.94.227.146,6
2276,1541358730.5382802,40,52.94.227.146,192.168.86.40,6
2277,1541358730.5379815,158,192.168.86.40,52.94.227.146,6
2278,1541358730.537677,158,192.168.86.40,52.94.227.146,6
2279,1541358730.5373833,40,52.94.227.146,192.168.86.40,6
2280,1541358730.5370798,158,192.168.86.40,52.94.227.146,6
2281,1541358730.5367837,40,52.94.227.146,192.168.86.40,6
2282,1541358730.536485,40,52.94.227.146,192.168.86.40,6
2283,1541358730.5361717,158,192.168.86.40,52.94.227.146,6
2284,1541358730.535873,158,192.168.86.40,52.94.227.146,6
2285,1541358730.535585,40,52.94.227.146,192.168.86.40,6
2286,1541358730.535237,158,192.168.86.40,52.94.227.146,6
2287,1541358730.5349572,40,52.94.227.146,192.168.86.40,6
2288,1541358730.534656,40,52.94.227.146,192.168.86.40,6
2289,1541358730.5343432,158,192.168.86.40,52.94.227.146,6
2290,1541358730.5340567,40,52.94.227.146,192.168.86.40,6
2291,1541358730.5337055,158,192.168.86.40,52.94.227.146,6
2292,1541358730.5334244,40,52.94.227.146,192.168.86.40,6
2293,1541358730.5331237,158,192.168.86.40,52.94.227.146,6
2294,1541358730.5327964,158,192.168.86.40,52.94.227.146,6
2295,1541358730.5325103,40,52.94.227.146,192.168.86.40,6
2296,1541358730.5322149,158,192.168.86.40,52.94.227.146,6
2297,1541358730.5319433,40,52.94.227.146,192.168.86.40,6
2298,1541358730.5316663,40,52.94.227.146,192.168.86.40,6
2299,1541358730.5313435,158,192.168.86.40,52.94.227.146,6
2300,1541358730.531061,40,52.94.227.146,192.168.86.40,6
2301,1541358730.5307517,158,192.168.86.40,52.94.227.146,6
2302,1541358730.5304196,158,192.168.86.40,52.94.227.146,6
2303,1541358730.5301266,40,52.94.227.146,192.168.86.40,6
2304,1541358730.5298283,40,52.94.227.146,192.168.86.40,6
2305,1541358730.5295026,158,192.168.86.40,52.94.227.146,6
2306,1541358730.5292125,40,52.94.227.146,192.168.86.40,6
2307,1541358730.5288942,158,192.168.86.40,52.94.227.146,6
2308,1541358730.5285094,158,192.168.86.40,52.94.227.146,6
2309,1541358730.528208,40,52.94.227.146,192.168.86.40,6
2310,1541358730.5278754,158,192.168.86.40,52.94.227.146,6
2311,1541358730.5275555,40,52.94.227.146,192.168.86.40,6
2312,1541358730.527264,40,52.94.227.146,192.168.86.40,6
2313,1541358730.5269551,158,192.168.86.40,52.94.227.146,6
2314,1541358730.5266683,40,52.94.227.146,192.168.86.40,6
2315,1541358730.5263605,158,192.168.86.40,52.94.227.146,6
2316,1541358730.5260456,158,192.168.86.40,52.94.227.146,6
2317,1541358730.5257354,40,52.94.227.146,192.168.86.40,6
2318,1541358730.5253935,158,192.168.86.40,52.94.227.146,6
2319,1541358730.5250947,40,52.94.227.146,192.168.86.40,6
2320,1541358730.524782,40,52.94.227.146,192.168.86.40,6
2321,1541358730.52442,158,192.168.86.40,52.94.227.146,6
2322,1541358730.5240877,158,192.168.86.40,52.94.227.146,6
2323,1541358730.5238006,40,52.94.227.146,192.168.86.40,6
2324,1541358730.5234895,40,52.94.227.146,192.168.86.40,6
2325,1541358730.5231159,158,192.168.86.40,52.94.227.146,6
2326,1541358730.5227866,158,192.168.86.40,52.94.227.146,6
2327,1541358730.5224788,40,52.94.227.146,192.168.86.40,6
2328,1541358730.5221713,158,192.168.86.40,52.94.227.146,6
2329,1541358730.5218878,40,52.94.227.146,192.168.86.40,6
2330,1541358730.5215929,40,52.94.227.146,192.168.86.40,6
2331,1541358730.521279,158,192.168.86.40,52.94.227.146,6
2332,1541358730.5209882,40,52.94.227.146,192.168.86.40,6
2333,1541358730.520667,158,192.168.86.40,52.94.227.146,6
2334,1541358730.5203612,158,192.168.86.40,52.94.227.146,6
2335,1541358730.520076,40,52.94.227.146,192.168.86.40,6
2336,1541358730.51979,40,52.94.227.146,192.168.86.40,6
2337,1541358730.5194812,158,192.168.86.40,52.94.227.146,6
2338,1541358730.5191944,40,52.94.227.146,192.168.86.40,6
2339,1541358730.5188835,158,192.168.86.40,52.94.227.146,6
2340,1541358730.518569,158,192.168.86.40,52.94.227.146,6
2341,1541358730.5179806,40,52.94.227.146,192.168.86.40,6
2342,1541358730.517619,158,192.168.86.40,52.94.227.146,6
2343,1541358730.5173306,40,52.94.227.146,192.168.86.40,6
2344,1541358730.5170197,158,192.168.86.40,52.94.227.146,6
2345,1541358730.5167305,40,52.94.227.146,192.168.86.40,6
2346,1541358730.5164206,40,52.94.227.146,192.168.86.40,6
2347,1541358730.5161016,158,192.168.86.40,52.94.227.146,6
2348,1541358730.5157874,40,52.94.227.146,192.168.86.40,6
2349,1541358730.5154555,158,192.168.86.40,52.94.227.146,6
2350,1541358730.5151286,158,192.168.86.40,52.94.227.146,6
2351,1541358730.5147977,158,192.168.86.40,52.94.227.146,6
2352,1541358730.514487,40,52.94.227.146,192.168.86.40,6
2353,1541358730.5141554,158,192.168.86.40,52.94.227.146,6
2354,1541358730.513824,158,192.168.86.40,52.94.227.146,6
2355,1541358730.513509,40,52.94.227.146,192.168.86.40,6
2356,1541358730.5131776,158,192.168.86.40,52.94.227.146,6
2357,1541358730.5128667,40,52.94.227.146,192.168.86.40,6
2358,1541358730.5125237,158,192.168.86.40,52.94.227.146,6
2359,1541358730.512119,158,192.168.86.40,52.94.227.146,6
2360,1541358730.5117826,158,192.168.86.40,52.94.227.146,6
2361,1541358730.5114727,40,52.94.227.146,192.168.86.40,6
2362,1541358730.5111396,158,192.168.86.40,52.94.227.146,6
2363,1541358730.5108347,40,52.94.227.146,192.168.86.40,6
2364,1541358730.5105045,158,192.168.86.40,52.94.227.146,6
2365,1541358730.5101695,158,192.168.86.40,52.94.227.146,6
2366,1541358730.5098293,158,192.168.86.40,52.94.227.146,6
2367,1541358730.5095162,40,52.94.227.146,192.168.86.40,6
2368,1541358730.5091815,158,192.168.86.40,52.94.227.146,6
2369,1541358730.5088441,40,52.94.227.146,192.168.86.40,6
2370,1541358730.5084965,158,192.168.86.40,52.94.227.146,6
2371,1541358730.5081656,158,192.168.86.40,52.94.227.146,6
2372,1541358730.5078306,158,192.168.86.40,52.94.227.146,6
2373,1541358730.5075233,40,52.94.227.146,192.168.86.40,6
2374,1541358730.5071871,158,192.168.86.40,52.94.227.146,6
2375,1541358730.5068674,40,52.94.227.146,192.168.86.40,6
2376,1541358730.5064895,158,192.168.86.40,52.94.227.146,6
2377,1541358730.506158,158,192.168.86.40,52.94.227.146,6
2378,1541358730.505831,158,192.168.86.40,52.94.227.146,6
2379,1541358730.505524,40,52.94.227.146,192.168.86.40,6
2380,1541358730.5051875,158,192.168.86.40,52.94.227.146,6
2381,1541358730.5048754,40,52.94.227.146,192.168.86.40,6
2382,1541358730.5045207,158,192.168.86.40,52.94.227.146,6
2383,1541358730.5041473,158,192.168.86.40,52.94.227.146,6
2384,1541358730.5038114,158,192.168.86.40,52.94.227.146,6
2385,1541358730.503473,40,52.94.227.146,192.168.86.40,6
2386,1541358730.5031228,158,192.168.86.40,52.94.227.146,6
2387,1541358730.502816,40,52.94.227.146,192.168.86.40,6
2388,1541358730.502484,158,192.168.86.40,52.94.227.146,6
2389,1541358730.5021527,158,192.168.86.40,52.94.227.146,6
2390,1541358730.501806,158,192.168.86.40,52.94.227.146,6
2391,1541358730.5014758,40,52.94.227.146,192.168.86.40,6
2392,1541358730.5010748,158,192.168.86.40,52.94.227.146,6
2393,1541358730.500748,40,52.94.227.146,192.168.86.40,6
2394,1541358730.5004134,158,192.168.86.40,52.94.227.146,6
2395,1541358730.5000815,158,192.168.86.40,52.94.227.146,6
2396,1541358730.4997146,158,192.168.86.40,52.94.227.146,6
2397,1541358730.4994035,40,52.94.227.146,192.168.86.40,6
2398,1541358730.4990728,158,192.168.86.40,52.94.227.146,6
2399,1541358730.498759,40,52.94.227.146,192.168.86.40,6
2400,1541358730.4984226,158,192.168.86.40,52.94.227.146,6
2401,1541358730.498057,158,192.168.86.40,52.94.227.146,6
2402,1541358730.4977129,158,192.168.86.40,52.94.227.146,6
2403,1541358730.49738,158,192.168.86.40,52.94.227.146,6
2404,1541358730.497054,40,52.94.227.146,192.168.86.40,6
2405,1541358730.4967337,40,52.94.227.146,192.168.86.40,6
2406,1541358730.4964023,158,192.168.86.40,52.94.227.146,6
2407,1541358730.4960575,158,192.168.86.40,52.94.227.146,6
2408,1541358730.495695,158,192.168.86.40,52.94.227.146,6
2409,1541358730.4945896,40,52.94.227.146,192.168.86.40,6
2410,1541358730.4942484,158,192.168.86.40,52.94.227.146,6
2411,1541358730.4939315,40,52.94.227.146,192.168.86.40,6
2412,1541358730.4936008,158,192.168.86.40,52.94.227.146,6
2413,1541358730.4932697,158,192.168.86.40,52.94.227.146,6
2414,1541358730.4929342,158,192.168.86.40,52.94.227.146,6
2415,1541358730.492604,40,52.94.227.146,192.168.86.40,6
2416,1541358730.492142,158,192.168.86.40,52.94.227.146,6
2417,1541358730.4916856,40,52.94.227.146,192.168.86.40,6
2418,1541358730.491303,158,192.168.86.40,52.94.227.146,6
2419,1541358730.4909763,158,192.168.86.40,52.94.227.146,6
2420,1541358730.4906442,158,192.168.86.40,52.94.227.146,6
2421,1541358730.4903371,40,52.94.227.146,192.168.86.40,6
2422,1541358730.4900029,158,192.168.86.40,52.94.227.146,6
2423,1541358730.4896924,40,52.94.227.146,192.168.86.40,6
2424,1541358730.4893367,158,192.168.86.40,52.94.227.146,6
2425,1541358730.4889944,158,192.168.86.40,52.94.227.146,6
2426,1541358730.4885802,158,192.168.86.40,52.94.227.146,6
2427,1541358730.4882736,40,52.94.227.146,192.168.86.40,6
2428,1541358730.4879405,158,192.168.86.40,52.94.227.146,6
2429,1541358730.487629,40,52.94.227.146,192.168.86.40,6
2430,1541358730.4872804,158,192.168.86.40,52.94.227.146,6
2431,1541358730.4869194,158,192.168.86.40,52.94.227.146,6
2432,1541358730.4865844,158,192.168.86.40,52.94.227.146,6
2433,1541358730.486244,40,52.94.227.146,192.168.86.40,6
2434,1541358730.4859126,158,192.168.86.40,52.94.227.146,6
2435,1541358730.4856088,40,52.94.227.146,192.168.86.40,6
2436,1541358730.4852726,158,192.168.86.40,52.94.227.146,6
2437,1541358730.4849355,158,192.168.86.40,52.94.227.146,6
2438,1541358730.4845884,158,192.168.86.40,52.94.227.146,6
2439,1541358730.4842713,40,52.94.227.146,192.168.86.40,6
2440,1541358730.48394,158,192.168.86.40,52.94.227.146,6
2441,1541358730.483632,40,52.94.227.146,192.168.86.40,6
2442,1541358730.4832976,158,192.168.86.40,52.94.227.146,6
2443,1541358730.4829044,158,192.168.86.40,52.94.227.146,6
2444,1541358730.4825747,158,192.168.86.40,52.94.227.146,6
2445,1541358730.4822667,40,52.94.227.146,192.168.86.40,6
2446,1541358730.481938,158,192.168.86.40,52.94.227.146,6
2447,1541358730.4816222,40,52.94.227.146,192.168.86.40,6
2448,1541358730.4812713,158,192.168.86.40,52.94.227.146,6
2449,1541358730.4809325,158,192.168.86.40,52.94.227.146,6
2450,1541358730.4805808,158,192.168.86.40,52.94.227.146,6
2451,1541358730.4802501,40,52.94.227.146,192.168.86.40,6
2452,1541358730.4798696,158,192.168.86.40,52.94.227.146,6
2453,1541358730.47956,40,52.94.227.146,192.168.86.40,6
2454,1541358730.4792268,158,192.168.86.40,52.94.227.146,6
2455,1541358730.4788785,158,192.168.86.40,52.94.227.146,6
2456,1541358730.4785292,158,192.168.86.40,52.94.227.146,6
2457,1541358730.47819,40,52.94.227.146,192.168.86.40,6
2458,1541358730.477856,158,192.168.86.40,52.94.227.146,6
2459,1541358730.4775403,40,52.94.227.146,192.168.86.40,6
2460,1541358730.4771457,158,192.168.86.40,52.94.227.146,6
2461,1541358730.4768143,158,192.168.86.40,52.94.227.146,6
2462,1541358730.4764855,158,192.168.86.40,52.94.227.146,6
2463,1541358730.4761806,40,52.94.227.146,192.168.86.40,6
2464,1541358730.4758508,158,192.168.86.40,52.94.227.146,6
2465,1541358730.475534,40,52.94.227.146,192.168.86.40,6
2466,1541358730.4752045,158,192.168.86.40,52.94.227.146,6
2467,1541358730.4748693,158,192.168.86.40,52.94.227.146,6
2468,1541358730.4745302,158,192.168.86.40,52.94.227.146,6
2469,1541358730.4742122,40,52.94.227.146,192.168.86.40,6
2470,1541358730.4738433,158,192.168.86.40,52.94.227.146,6
2471,1541358730.4735003,40,52.94.227.146,192.168.86.40,6
2472,1541358730.4731514,158,192.168.86.40,52.94.227.146,6
2473,1541358730.4727993,158,192.168.86.40,52.94.227.146,6
2474,1541358730.472474,40,52.94.227.146,192.168.86.40,6
2475,1541358730.4721158,158,192.168.86.40,52.94.227.146,6
2476,1541358730.471769,158,192.168.86.40,52.94.227.146,6
2477,1541358730.471399,40,52.94.227.146,192.168.86.40,6
2478,1541358730.4710705,158,192.168.86.40,52.94.227.146,6
2479,1541358730.47074,158,192.168.86.40,52.94.227.146,6
2480,1541358730.470411,158,192.168.86.40,52.94.227.146,6
2481,1541358730.4701002,40,52.94.227.146,192.168.86.40,6
2482,1541358730.4697704,158,192.168.86.40,52.94.227.146,6
2483,1541358730.4694622,40,52.94.227.146,192.168.86.40,6
2484,1541358730.4691353,158,192.168.86.40,52.94.227.146,6
2485,1541358730.4687939,158,192.168.86.40,52.94.227.146,6
2486,1541358730.4684868,40,52.94.227.146,192.168.86.40,6
2487,1541358730.468157,158,192.168.86.40,52.94.227.146,6
2488,1541358730.467828,158,192.168.86.40,52.94.227.146,6
2489,1541358730.4675488,40,192.168.86.40,52.94.227.146,6
2490,1541358730.46721,78,52.94.227.146,192.168.86.40,6
2491,1541358730.4668522,132,52.94.227.146,192.168.86.40,6
2492,1541358730.4665136,158,192.168.86.40,52.94.227.146,6
2493,1541358730.4661984,40,52.94.227.146,192.168.86.40,6
2494,1541358730.4658084,158,192.168.86.40,52.94.227.146,6
2495,1541358730.4654777,158,192.168.86.40,52.94.227.146,6
2496,1541358730.4651225,158,192.168.86.40,52.94.227.146,6
2497,1541358730.4648025,40,52.94.227.146,192.168.86.40,6
2498,1541358730.464472,158,192.168.86.40,52.94.227.146,6
2499,1541358730.464167,40,52.94.227.146,192.168.86.40,6
2500,1541358730.463861,40,52.94.227.146,192.168.86.40,6
2501,1541358730.4635537,40,52.94.227.146,192.168.86.40,6
2502,1541358730.463212,158,192.168.86.40,52.94.227.146,6
2503,1541358730.4628737,158,192.168.86.40,52.94.227.146,6
2504,1541358730.4625123,78,192.168.86.40,52.94.227.146,6
2505,1541358730.4621804,122,192.168.86.40,52.94.227.146,6
2506,1541358730.4618437,976,192.168.86.40,52.94.227.146,6
2507,1541358730.461504,1500,192.168.86.40,52.94.227.146,6
2508,1541358730.4611475,1500,192.168.86.40,52.94.227.146,6
2509,1541358730.4607925,274,192.168.86.40,52.94.227.146,6
2510,1541358730.4604461,158,192.168.86.40,52.94.227.146,6
2511,1541358730.460078,40,52.94.227.146,192.168.86.40,6
2512,1541358730.4597526,158,192.168.86.40,52.94.227.146,6
2513,1541358730.4594479,40,52.94.227.146,192.168.86.40,6
2514,1541358730.4591203,158,192.168.86.40,52.94.227.146,6
2515,1541358730.4587896,158,192.168.86.40,52.94.227.146,6
2516,1541358730.4584594,158,192.168.86.40,52.94.227.146,6
2517,1541358730.4581532,40,52.94.227.146,192.168.86.40,6
2518,1541358730.457819,158,192.168.86.40,52.94.227.146,6
2519,1541358730.457503,40,52.94.227.146,192.168.86.40,6
2520,1541358730.4571445,158,192.168.86.40,52.94.227.146,6
2521,1541358730.4567785,158,192.168.86.40,52.94.227.146,6
2522,1541358730.4564362,158,192.168.86.40,52.94.227.146,6
2523,1541358730.4561534,40,192.168.86.40,52.94.232.195,6
2524,1541358730.4558465,40,52.94.232.195,192.168.86.40,6
2525,1541358730.455539,40,52.94.227.146,192.168.86.40,6
2526,1541358730.4552069,158,192.168.86.40,52.94.227.146,6
2527,1541358730.4548974,40,52.94.227.146,192.168.86.40,6
2528,1541358730.4545553,40,192.168.86.40,52.94.232.195,6
2529,1541358730.4542253,71,192.168.86.40,52.94.232.195,6
2530,1541358730.4538949,405,52.94.232.195,192.168.86.40,6
2531,1541358730.4535668,158,192.168.86.40,52.94.227.146,6
2532,1541358730.4532633,40,52.94.232.195,192.168.86.40,6
2533,1541358730.4529343,158,192.168.86.40,52.94.227.146,6
2534,1541358730.4525952,158,192.168.86.40,52.94.227.146,6
2535,1541358730.4522889,40,52.94.227.146,192.168.86.40,6
2536,1541358730.4519532,752,192.168.86.40,52.94.232.195,6
2537,1541358730.4516215,158,192.168.86.40,52.94.227.146,6
2538,1541358730.4513187,40,52.94.232.195,192.168.86.40,6
2539,1541358730.45101,40,52.94.227.146,192.168.86.40,6
2540,1541358730.4506807,158,192.168.86.40,52.94.227.146,6
2541,1541358730.4503286,158,192.168.86.40,52.94.227.146,6
2542,1541358730.4500372,40,192.168.86.40,52.94.227.146,6
2543,1541358730.4496925,78,52.94.227.146,192.168.86.40,6
2544,1541358730.4493482,132,52.94.227.146,192.168.86.40,6
2545,1541358730.4489179,158,192.168.86.40,52.94.227.146,6
2546,1541358730.4485824,40,52.94.227.146,192.168.86.40,6
2547,1541358730.4482336,158,192.168.86.40,52.94.227.146,6
2548,1541358730.4479015,40,52.94.227.146,192.168.86.40,6
2549,1541358730.4475832,40,52.94.227.146,192.168.86.40,6
2550,1541358730.4472432,91,192.168.86.40,52.94.232.195,6
2551,1541358730.4469538,40,192.168.86.40,52.94.232.195,6
2552,1541358730.446613,158,192.168.86.40,52.94.227.146,6
2553,1541358730.4462712,177,52.94.232.195,192.168.86.40,6
2554,1541358730.4459524,40,52.94.232.195,192.168.86.40,6
2555,1541358730.445638,40,52.94.232.195,192.168.86.40,6
2556,1541358730.4452932,158,192.168.86.40,52.94.227.146,6
2557,1541358730.4449337,978,192.168.86.40,52.94.227.146,6
2558,1541358730.4445581,1500,192.168.86.40,52.94.227.146,6
2559,1541358730.444203,1500,192.168.86.40,52.94.227.146,6
2560,1541358730.4438338,1500,192.168.86.40,52.94.227.146,6
2561,1541358730.4434786,82,52.94.227.146,192.168.86.40,6
2562,1541358730.4430797,40,52.94.227.146,192.168.86.40,6
2563,1541358730.4427521,40,52.94.227.146,192.168.86.40,6
2564,1541358730.4423172,40,52.94.227.146,192.168.86.40,6
2565,1541358730.4410157,298,192.168.86.40,52.94.232.195,6
2566,1541358730.4405787,40,192.168.86.40,52.94.232.195,6
2567,1541358730.4402442,52,52.94.232.195,192.168.86.40,6
2568,1541358730.4399307,40,52.94.227.146,192.168.86.40,6
2569,1541358730.4396174,40,52.94.227.146,192.168.86.40,6
2570,1541358730.4393,40,52.94.227.146,192.168.86.40,6
2571,1541358730.4389846,40,52.94.227.146,192.168.86.40,6
2572,1541358730.4386668,40,52.94.227.146,192.168.86.40,6
2573,1541358730.438349,40,52.94.227.146,192.168.86.40,6
2574,1541358730.438026,40,52.94.227.146,192.168.86.40,6
2575,1541358730.4376743,1217,192.168.86.40,52.94.227.146,6
2576,1541358730.437301,1500,192.168.86.40,52.94.227.146,6
2577,1541358730.436926,1500,192.168.86.40,52.94.227.146,6
2578,1541358730.4365373,40,52.94.227.146,192.168.86.40,6
2579,1541358730.436171,40,52.94.227.146,192.168.86.40,6
2580,1541358730.4357507,60,192.168.86.40,52.94.232.195,6
2581,1541358730.4347785,81,192.168.86.1,192.168.86.40,17
2582,1541358730.4341357,176,192.168.86.40,52.94.227.146,6
2583,1541358730.433755,272,192.168.86.40,52.94.227.146,6
2584,1541358730.4334066,130,192.168.86.40,52.94.227.146,6
2585,1541358730.4330409,1500,192.168.86.40,52.94.227.146,6
2586,1541358730.432505,65,192.168.86.40,192.168.86.1,17
2587,1541358730.4321601,166,192.168.86.40,52.94.227.146,6
2588,1541358730.4318156,1215,192.168.86.40,52.94.227.146,6
2589,1541358730.4314623,1500,192.168.86.40,52.94.227.146,6
2590,1541358730.4311147,1500,192.168.86.40,52.94.227.146,6
2591,1541358730.4307625,176,192.168.86.40,52.94.227.146,6
2592,1541358730.4304013,273,192.168.86.40,52.94.227.146,6
2593,1541358730.430066,40,52.94.227.146,192.168.86.40,6
2594,1541358730.4296992,86,192.168.86.40,52.94.227.146,6
2595,1541358730.429147,86,52.94.227.146,192.168.86.40,6
